CATNO;QID;CON;[MESSIER];NAME_DE;NAME_EN;MAG;RA_HH;RA_MM_SS;DEC_DEG;DEC_MM_SS;QTYPE;DIST_MLY;DIST_COM_MPC;REDSHIFT;Q
153;S5 1039+81;DRA;;;;16.50;10;44.385;+80;54.650;QSO;7.0;3357;1.260;Q;;;-28.3;;;;;;;1039+811;44;23.1;54;39
154;SBS 1047+550;UMA;;;;16.00;10;50.762;+54;47.333;QSO;8.4;4945;2.165;Q;;;-30.1;;;;;;;1047+550;50;45.7;47;20
155;3C 246;CRT;;PKS 1049+090;PKS 1049+090;16.79;10;51.498;-09;18.150;QSO;3.3;1180;0.345;Q;16.0;;-24.9;PG 1049+090;OL-082         NRAO 359       MSH 10-019;;;;72;1048-090;51;29.9;18;09
156;PG 1048+343;LMI;;;;16.61;10;51.730;+33;59.433;QSO;1.8;615;0.167;Q;15.8;;-23.5;;;;;;71;1048+342;51;43.8;59;26
157;PG 1049-005;LEO;;;;16.04;10;51.858;-00;51.283;QSO;3.4;1216;0.357;Q;16.0;;-25.7;;;;;;73;1049-005;51;51.5;51;17
158;4C 61.20;UMA;;OL+682;OL+682;16.48;10;52.545;+61;25.350;QSO;3.8;1403;0.422;Q;16.3;;-25.4;;;;;;74;1049+616;52;32.7;25;21
159;PKS 1050-184;CRT;;;;17.06;10;52.575;-18;45.300;QSO;4.5;1737;0.544;Q;16.4;;-25.7;;;;;;75;1050-184;52;34.5;45;18
160;RX J10547+4831;UMA;;;;15.70;10;54.743;+48;31.650;QSO;2.9;1001;0.286;Q;;;-25.6;;;;;;;1051+487;54;44.6;31;39
161;SBS 1054+552;UMA;;;;16.50;10;57.790;+54;59.600;QSO;8.2;4656;1.985;Q;;;-29.4;;;;;;;1054+552;57;47.4;59;36
162;MS 10590+7302;UMA;;PGC 33335;PGC 33335;16.40;11;2.615;+72;46.633;AGN;1.1;340;0.089;Q;14.7;;-21.6;;;;;;76;1059+730;02;36.9;46;38
163;TON 52;LMI;;;;16.00;11;4.117;+31;41.183;QSO;3.9;1454;0.440;Q;;;-26.2;;;;;;;1101+319;04;07.0;41;11
164;3C 249.1;DRA;;PG 1100+772;PG 1100+772;15.72;11;4.230;+76;58.967;QSO;3.1;1084;0.313;Q;15.7;;-25.8;;;;;;77;1100+772;04;13.8;58;58
165;MK 421;UMA;;B2 1101+384;B2 1101+384;12.90;11;4.453;+38;12.533;BL;0.4;122;0.031;Q;11.6;16.5 v;-22.9;OM+313;UGC 6132       PGC 33452;;;;;1101+384;04;27.2;12;32
166;HS 1103+6416;UMA;;;;15.80;11;6.180;+64;0.133;QSO;8.4;4984;2.190;Q;;;-30.4;;;;;;;1103+642;06;10.8;00;08
167;PKS 1103-006;LEO;;4C-00.43;4C-00.43;16.46;11;6.530;-00;52.883;QSO;3.8;1415;0.426;Q;16.4;;-25.7;OM-006;;;;;78;1103-006;06;31.8;52;53
168;HE 1104-1805;CRT;;;;16.20;11;6.560;-18;21.417;QSO;8.5;5184;2.319;Q;;;-30.3;;;;;;;1104-180;06;33.6;21;25
169;4C 16.30;LEO;;OM+109;OM+109;15.70;11;7.252;+16;28.050;QSO;4.9;1964;0.632;Q;15.7;;-27.1;MC 1104+167;;;;;79;1104+167;07;15.1;28;03
170;SBS 1108+560;UMA;;;;16.50;11;11.535;+55;47.417;QSO;5.5;2289;0.765;Q;;;-27.0;;;;;;;1108+560;11;32.1;47;25
171;PG 1112+431;UMA;;;;16.20;11;15.100;+42;49.833;QSO;3.0;1050;0.302;Q;;;-25.2;;;;;;;1112+431;15;06.0;49;50
172;PG 1114+445;UMA;;PGC 34449;PGC 34449;16.05;11;17.105;+44;13.567;QSO;1.6;536;0.144;Q;16.1;;-23.7;;;;;;80;1114+444;17;06.3;13;34
173;HE 1115-1735;CRT;;;;16.00;11;18.182;-17;52.000;QSO;2.3;781;0.217;Q;;;-24.6;;;;;;;1115-175;18;10.9;52;00
174;PG 1115+080;LEO;;Triple Quasa;Triple Quasa;16.22;11;18.283;+07;46.000;QSO;7.8;4223;1.728;Q;15.8;;-29.3;r;;;;;81;1115+080;18;17.0;46;00
175;PG 1115+407;UMA;;PGC 34570;PGC 34570;16.02;11;18.507;+40;25.917;QSO;1.7;570;0.154;Q;16.0;;-23.9;;;;;;82;1115+407;18;30.4;25;55
176;TON 1388;LEO;;PG 1116+215;PG 1116+215;14.72;11;19.147;+21;19.300;QSO;1.9;649;0.177;Q;15.2;;-25.3;;;;;;83;1116+215;19;08.8;19;18
177;SBS 1116+518;UMA;;;;15.00;11;19.718;+51;33.583;QSO;1.2;391;0.103;Q;;;-24.0;;;;;;;1116+518;19;43.1;33;35
178;MK 734;LEO;;IC 2746;IC 2746;14.93;11;21.785;+11;44.317;AGN;0.6;191;0.049;Q;14.7;;-22.0;PGC 34843;;;;;84;1119+120;21;47.1;44;19
179;UM 425;LEO;;PGC 34970;PGC 34970;16.10;11;23.345;+01;37.800;QSO;7.4;3750;1.465;Q;;;-29.1;;;;;;;1120+019;23;20.7;37;48
180;PG 1121+422;UMA;;;;16.25;11;24.653;+42;1.750;QSO;2.4;837;0.234;Q;16.0;;-24.2;;;;;;85;1121+423;24;39.2;01;45
181;HE 1122-1648;CRT;;;;16.50;11;24.713;-17;5.300;QSO;8.6;5306;2.400;Q;;;-30.1;;;;;;;1122-168;24;42.8;05;18
182;SBS 1122+594;UMA;;;;16.50;11;25.895;+59;10.367;QSO;5.8;2505;0.858;Q;;;-27.4;;;;;;;1123+594;25;53.7;10;22
183;B3 1123+395;UMA;;;;16.40;11;26.467;+39;18.750;QSO;7.4;3759;1.470;Q;;;-28.8;;;;;;;1123+395;26;28.0;18;45
184;A1 27;LEO;;;;16.50;11;26.717;+15;45.917;QSO;3.9;1429;0.431;Q;;;-25.7;;;;;;;1124+160;26;43.0;45;55
185;MK 1298;LEO;;PGC 35386;PGC 35386;14.61;11;29.278;-04;24.133;AGN;0.7;232;0.060;Q;15.4;;-22.8;;;;;;86;1126-041;29;16.7;24;08
186;S4 1128+38;UMA;;;;16.00;11;30.890;+38;15.333;QSO;7.8;4232;1.733;Q;;;-29.5;;;;;;;1128+385;30;53.4;15;20
187;TON 580;UMA;;B2 1128+315;B2 1128+315;16.00;11;31.157;+31;14.117;QSO;2.9;1010;0.289;Q;16.0;;-25.3;LB 10236;PB 2843        US 2538;;;;87;1128+315;31;09.4;14;07
188;MK 180;DRA;;7ZW 412;7ZW 412;14.49;11;36.442;+70;9.467;BL;0.6;180;0.046;Q;15.5;;-22.1;PGC 35899;;;;;88;1133+704;36;26.5;09;28
189;PKS 1136-135;CRT;;OM-161;OM-161;16.17;11;39.178;-13;50.717;QSO;4.5;1763;0.554;Q;;;-26.3;;;;;;;1136-135;39;10.7;50;43
190;3C 263.0;UMA;;DA 305;DA 305;16.32;11;39.950;+65;47.850;QSO;5.0;2014;0.652;Q;15.8;16.5 v;-26.6;;;;;;89;1137+660;39;57.0;47;51
191;WAS 26;LEO;;PGC 36264;PGC 36264;14.90;11;41.268;+21;56.367;QSO;0.8;244;0.063;Q;;;-23.0;;;;;;;1138+222;41;16.1;56;22
192;PG 1138+041;VIR;;;;17.19;11;41.275;+03;46.983;QSO;8.0;4477;1.877;Q;16.1;;-28.6;;;;;;90;1138+040;41;16.5;46;59
193;FBS 802;DRA;;;;16.50;11;43.720;+67;44.933;QSO;5.6;2362;0.796;Q;;;-27.1;;;;;;;1140+680;43;43.2;44;56
194;RX J11479+2715;LEO;;;;15.40;11;47.907;+27;15.000;QSO;3.4;1236;0.364;Q;;;-26.4;;;;;;;1145+275;47;54.4;15;00
195;CBS 147;UMA;;;;16.00;11;50.158;+34;56.517;QSO;2.6;891;0.251;Q;;;-25.0;;;;;;;1147+352;50;09.5;56;31
196;OM+280;LEO;;B2 1147+245;B2 1147+245;15.74;11;50.320;+24;17.900;BL;;;;Q;15.9;16.1 v;;GC 1147+245;;;;;91;1147+245;50;19.2;17;54
197;LB 2126;UMA;;PG 1148+549;PG 1148+549;16.12;11;51.342;+54;37.550;QSO;6.2;2772;0.978;Q;15.8;;-28.1;;;;;;92;1148+549;51;20.5;37;33
198;4C 38.31;UMA;;B2 1148+38;B2 1148+38;17.04;11;51.488;+38;25.867;QSO;7.1;3443;1.304;Q;16.2;;-27.7;;;;;;93;1148+387;51;29.3;25;52
199;PG 1149-111;CRT;;PGC 37161;PGC 37161;15.46;11;52.058;-11;22.383;AGN;0.6;191;0.049;Q;15.5;;-21.9;NPM1G -11.031;5;;;;94;1149-110;52;03.5;22;23
200;4C 49.22;UMA;;LB 2136;LB 2136;17.10;11;53.408;+49;31.150;QSO;3.2;1147;0.334;Q;16.1;v;-24.2;OM+484;LHE 310        BP 141;;;;95;1150+497;53;24.5;31;09
201;PG 1151+118;LEO;;;;15.97;11;53.822;+11;28.500;QSO;1.9;645;0.176;Q;15.5;;-24.2;;;;;;96;1151+117;53;49.3;28;30
202;SBS 1151+570;UMA;;;;16.50;11;53.847;+56;44.233;QSO;8.1;4502;1.892;Q;;;-29.3;;;;;;;1151+570;53;50.8;44;14
203;SBS 1151+548;UMA;;;;16.50;11;53.930;+54;35.467;QSO;3.9;1457;0.441;Q;;;-25.7;;;;;;;1151+548;53;55.8;35;28
204;TON 599;UMA;;4C 29.45;4C 29.45;14.41;11;59.532;+29;14.750;QSO;5.3;2203;0.729;Q;13.7;17.3 v;-28.6;B2 1156+295;OM+295         CTD 77;;;;97;1156+295;59;31.9;14;45
205;J08.06;CRV;;PG 1202+281;PG 1202+281;16.20;11;59.683;-19;59.417;QSO;4.0;1482;0.450;Q;;;-26.1;PGC 38224;;;;;;1157-197;59;41.0;59;25
206;GQ Com;COM;;PG 1202+281;PG 1202+281;15.60;12;4.702;+27;54.200;QSO;1.8;608;0.165;Q;14.7;16.1 v;-24.4;PGC 38224;;;;;98;1202+281;04;42.1;54;12
207;PG 1206+459;UMA;;;;15.66;12;8.967;+45;40.600;QSO;6.7;3145;1.155;Q;15.8;;-28.9;;;;;;99;1206+459;08;58.0;40;36
208;ON+313;COM;;B2 1208+322;B2 1208+322;16.68;12;10.628;+31;57.117;QSO;3.6;1306;0.388;Q;16.0;;-25.1;;;;;;100;1208+322;10;37.7;57;07
209;KP 1209+107;VIR;;KP 9;KP 9;17.76;12;11.677;+10;30.050;QSO;8.4;4989;2.193;Q;16.5;;-28.5;;;;;;101;1209+107;11;40.6;30;03
210;HE 1211-1322;CRV;;;;15.20;12;13.772;-13;38.867;QSO;6.6;3084;1.125;Q;;;-29.3;;;;;;;1211-133;13;46.3;38;52
211;PG 1211+143;COM;;PGC 39086;PGC 39086;14.19;12;14.295;+14;3.217;QSO;1.0;325;0.085;Q;14.4;;-24.1;;;;;;102;1211+143;14;17.7;03;13
212;1ES 1212+078;VIR;;;;16.00;12;15.183;+07;32.067;BL;1.5;508;0.136;Q;;;-23.6;;;;;;;1212+078;15;11.0;32;04
213;SBS 1213+549A;UMA;;;;16.50;12;15.823;+54;42.417;QSO;1.7;556;0.150;Q;;;-23.3;;;;;;;1213+549;15;49.4;42;25
214;SBS 1215+521;CVN;;;;16.50;12;17.610;+51;55.183;QSO;8.4;5039;2.225;Q;;;-29.7;;;;;;;1215+521;17;36.6;55;11
215;ON+325;COM;;B2 1215+303;B2 1215+303;15.62;12;17.867;+30;7.017;BL;2.5;846;0.237;Q;15.5;15.9 v;-24.8;;;;;;103;1215+303;17;52.0;07;01
216;MC2 1215+114;VIR;;;;16.86;12;18.435;+11;5.100;QSO;7.3;3633;1.403;Q;16.5;;-28.1;;;;;;104;1215+113;18;26.1;05;06
217;PKS 1216-010;VIR;;;;15.64;12;18.583;-01;19.900;QSO;3.8;1384;0.415;Q;;;-25.9;;;;;;;1216-010;18;35.0;19;54
218;MK 1320;VIR;;PGC 39626;PGC 39626;15.00;12;19.147;-01;48.483;QSO;1.2;391;0.103;Q;;;-24.0;;;;;;;1216-015;19;08.8;48;29
219;PG 1216+069;VIR;;;;15.65;12;19.348;+06;38.633;QSO;3.2;1147;0.334;Q;15.7;;-26.0;;;;;;105;1216+069;19;20.9;38;38
220;ON+029;VIR;;PKS 1217+023;PKS 1217+023;16.53;12;20.198;+02;3.700;QSO;2.5;856;0.240;Q;16.5;v;-24.4;UM 492;PGC 39770;;;;106;1217+023;20;11.9;03;42
221;RS 4;COM;;2A 1218+305;2A 1218+305;15.85;12;21.365;+30;10.617;BL;1.5;487;0.130;Q;16.5;;-23.0;H 1218+305;;;;;107;1218+304;21;21.9;10;37
222;W Com;COM;;B2 1219+285;B2 1219+285;16.11;12;21.528;+28;13.967;BL;1.2;387;0.102;Q;16.0;16.7 v;-22.2;GC 1219+285;ON+231         VR 28.12.02;;;;108;1219+285;21;31.7;13;58
223;MK 205;DRA;;PGC 39975;PGC 39975;15.24;12;21.735;+75;18.633;AGN;0.8;270;0.070;Q;14.5;;-22.5;;;;;;109;1219+755;21;44.1;18;38
224;UM 493;VIR;;PGC 40035;PGC 40035;16.40;12;22.108;-01;6.633;BL;;;;Q;;;;;;;;;;1219-008;22;06.5;06;38
225;SBS 1220+544;UMA;;PGC 40185;PGC 40185;16.50;12;23.180;+54;9.633;QSO;1.7;577;0.156;Q;;;-23.4;;;;;;;1220+544;23;10.8;09;38
226;TON 1530;COM;;PG 1222+228;PG 1222+228;16.60;12;25.457;+22;35.217;QSO;8.3;4759;2.048;Q;15.5;;-29.4;;;;;;110;1222+228;25;27.4;35;13
227;TON 616;COM;;4C 25.40;4C 25.40;17.12;12;25.658;+24;58.600;QSO;2.7;945;0.268;Q;15.7;16.1 v;-23.8;B2 1223+252;ON+239         VR 25.12.02;;;;111;1223+252;25;39.5;58;36
228;R 10.30;CRV;;;;16.20;12;25.965;-16;0.367;QSO;7.8;4235;1.735;Q;;;-29.3;;;;;;;1223-157;25;57.9;00;22
229;Q 1224-1116;VIR;;;;15.40;12;27.415;-11;33.583;QSO;8.2;4646;1.979;Q;;;-30.5;;;;;;;1224-112;27;24.9;33;35
230;TON 618;CVN;;B2 1225+317;B2 1225+317;15.87;12;28.413;+31;28.633;QSO;8.4;5030;2.219;Q;15.9;;-30.0;;;;;;112;1225+317;28;24.8;28;38
231;3C 273.0;VIR;;4C 02.32;4C 02.32;12.85;12;29.112;+02;3.133;QSO;1.8;584;0.158;Q;12.1;13.1 v;-26.9;PKS 1226+023;ON+044         NRAO 400       DA 324, MSH 12+08;;;;113;1226+023;29;06.7;03;08
232;HS 1227+4530;CVN;;;;16.30;12;29.482;+45;13.650;QSO;2.1;706;0.194;Q;;;-24.1;;;;;;;1227+455;29;28.9;13;39
233;RX J12302+2517;COM;;;;15.60;12;30.233;+25;18.117;BL;;;;Q;;;;;;;;;;1227+255;30;14.0;18;07
234;RX J12303+6621;DRA;;;;16.30;12;30.368;+66;21.883;QSO;2.0;676;0.185;Q;;;-24.0;;;;;;;1228+666;30;22.1;21;53
235;4C-02.55;VIR;;PKS 1229-021;PKS 1229-021;16.75;12;32.000;-02;24.083;QSO;6.4;2901;1.038;Q;16.8;v;-27.1;ON-049;;;;;114;1229-021;32;00.0;24;05
236;TON 1542;COM;;MK 771;MK 771;15.30;12;32.060;+20;9.500;AGN;0.8;247;0.064;Q;14.7;16.0 v;-22.4;ZWG 99.79;MCG 3-32-61    ARAK 374       PGC 41532;;;;115;1229+204;32;03.6;09;30
237;Q 1230+0947;VIR;;;;16.06;12;33.430;+09;31.383;QSO;3.8;1384;0.415;Q;;;-26.0;;;;;;;1230+097;33;25.8;31;23
238;TON 83;COM;;CSO 150;CSO 150;16.00;12;33.695;+31;1.033;QSO;2.9;1013;0.290;Q;;;-25.3;;;;;;;1231+312;33;41.7;01;02
239;CSO 151;COM;;;;16.00;12;33.923;+29;7.800;QSO;8.2;4699;2.011;Q;;;-30.0;;;;;;;1231+294;33;55.4;07;48
240;SBS 1233+594;UMA;;;;16.50;12;35.823;+59;10.467;QSO;9.0;5918;2.824;Q;;;-30.8;;;;;;;1233+594;35;49.4;10;28
241;SBS 1234+607;UMA;;;;16.00;12;36.368;+60;30.350;QSO;3.8;1401;0.421;Q;;;-26.1;;;;;;;1234+607;36;22.1;30;21
242;KUV 12375+2805;COM;;;;16.50;12;39.920;+27;48.133;QSO;8.0;4398;1.830;Q;;;-29.2;;;;;;;1237+280;39;55.2;48;08
243;PG 1241+176;COM;;;;15.90;12;44.180;+17;21.067;QSO;7.0;3402;1.283;Q;15.4;;-28.9;;;;;;116;1241+176;44;10.8;21;04
244;PG 1244+026;VIR;;PGC 43096;PGC 43096;16.15;12;46.588;+02;22.133;AGN;0.6;187;0.048;Q;16.2;;-21.2;;;;;;117;1244+026;46;35.3;22;08
245;Q 1245-0333;VIR;;;;16.07;12;47.583;-03;50.150;QSO;3.5;1280;0.379;Q;;;-25.8;;;;;;;1245-035;47;35.0;50;09
246;PG 1246+586;UMA;;;;15.50;12;48.313;+58;20.483;BL;;;;Q;;;;;;;;;;1246+586;48;18.8;20;29
247;LB 19;COM;;PG 1247+268;PG 1247+268;15.60;12;50.095;+26;31.117;QSO;8.2;4751;2.043;Q;15.5;;-30.4;;;;;;118;1247+267;50;05.7;31;07
248;PG 1248+401;CVN;;;;16.10;12;50.805;+39;51.667;QSO;6.4;2889;1.032;Q;16.1;;-28.2;;;;;;119;1248+401;50;48.3;51;40
249;RX J12510+6603;DRA;;;;16.10;12;51.008;+66;3.433;QSO;2.8;988;0.282;Q;;;-25.1;;;;;;;1248+663;51;00.5;03;26
250;KUV 12491+2932;COM;;;;15.49;12;51.480;+29;15.433;QSO;6.7;3156;1.160;Q;;;-29.1;;;;;;;1249+295;51;28.8;15;26
251;ON+187;VIR;;PKS 1252+119;PKS 1252+119;16.64;12;54.637;+11;41.100;QSO;5.9;2532;0.870;Q;16.6;v;-26.9;MC2 1252+119;;;;;120;1252+119;54;38.2;41;06
252;Q 1252+0200;VIR;;;;15.48;12;55.328;+01;44.217;QSO;3.3;1180;0.345;Q;;;-26.2;;;;;;;1252+020;55;19.7;44;13
253;PB 4381;VIR;;PG 1254+047;PG 1254+047;16.22;12;56.998;+04;27.567;QSO;6.3;2859;1.018;Q;15.8;;-28.1;;;;;;121;1254+047;56;59.9;27;34
254;1ES 1255+244;COM;;;;15.40;12;57.532;+24;12.667;BL;1.6;525;0.141;Q;;;-24.3;;;;;;;1255+244;57;31.9;12;40
255;B 201;CVN;;AB 78;AB 78;16.79;12;59.815;+34;23.367;QSO;7.2;3580;1.375;Q;16.8;v;-28.0;;;;;;122;1257+346;59;48.9;23;22
256;HE 1258-0823;VIR;;;;16.40;13;1.000;-08;39.583;QSO;6.7;3141;1.153;Q;;;-28.2;;;;;;;1258-083;01;00.0;39;35
257;LB 2522;UMA;;PG 1259+593;PG 1259+593;15.84;13;1.215;+59;2.117;QSO;4.1;1543;0.472;Q;15.6;;-26.5;PGC 44800;;;;;123;1259+593;01;12.9;02;07
258;OP-106;VIR;;PKS 1302-102;PKS 1302-102;15.23;13;5.550;-10;33.333;QSO;2.9;1001;0.286;Q;14.9;;-26.1;PG 1302-102;;;;;124;1302-102;05;33.0;33;20
259;MK 64;CVN;;B 340;B 340;16.97;13;7.145;+34;24.383;AGN;2.0;672;0.184;Q;16.9;v;-22.9;AB 133;PGC 45433;;;;125;1304+346;07;08.7;24;23
260;PG 1307+086;VIR;;PGC 45656;PGC 45656;15.11;13;9.783;+08;19.817;QSO;1.7;574;0.155;Q;15.3;;-24.6;;;;;;126;1307+085;09;47.0;19;49
261;OP+313;CVN;;B2 1308+326;B2 1308+326;15.24;13;10.478;+32;20.733;QSO;6.3;2813;0.997;Q;15.7;16.4 v;-28.6;GC 1308+326;;;;;127;1308+326;10;28.7;20;44
262;TON 1565;CVN;;PG 1309+355;PG 1309+355;15.60;13;12.295;+35;15.383;QSO;2.0;672;0.184;Q;15.5;;-24.7;;;;;;128;1309+355;12;17.7;15;23
263;HE 1312-1200;VIR;;;;16.30;13;14.670;-12;16.600;QSO;3.2;1126;0.327;Q;;;-25.3;;;;;;;1312-120;14;40.2;16;36
264;Q 1316-0734;VIR;;;;16.49;13;19.420;-07;50.450;QSO;4.5;1721;0.538;Q;;;-26.1;;;;;;;1316-075;19;25.2;50;27
265;TON 153;COM;;CSO 873;CSO 873;15.98;13;19.933;+27;28.167;QSO;6.3;2850;1.014;Q;15.3;;-28.1;;;;;;129;1317+277;19;56.0;28;10
266;TON 156;CVN;;PB 3521;PB 3521;17.27;13;21.245;+28;47.833;QSO;7.8;4179;1.703;Q;16.4;;-28.0;CSO 878;"TON 155 = PB 3520 (17.3) 30"" np";;;;130;1318+290;21;14.7;47;50
267;TON 157;CVN;;;;16.83;13;23.343;+29;10.117;QSO;6.2;2746;0.966;Q;16.0;;-27.2;;;;;;131;1321+294;23;20.6;10;07
268;CSO 981;CVN;;;;16.40;13;23.420;+34;31.017;QSO;3.9;1465;0.444;Q;;;-25.8;;;;;;;1321+347;23;25.2;31;01
269;PG 1322+659;DRA;;;;15.84;13;23.827;+65;41.800;QSO;1.9;618;0.168;Q;15.9;;-24.1;;;;;;132;1322+659;23;49.6;41;48
270;Q 1326-0516;VIR;;;;15.59;13;29.477;-05;31.600;QSO;4.7;1831;0.580;Q;;;-27.2;;;;;;;1326-052;29;28.6;31;36
271;PG 1329+412;CVN;;;;17.18;13;31.685;+41;1.967;QSO;8.1;4577;1.937;Q;16.3;;-28.7;;;;;;133;1329+412;31;41.1;01;58
272;PB 3977;COM;;MC3 1331+170;MC3 1331+170;16.71;13;33.597;+16;49.067;QSO;8.3;4817;2.084;Q;16.0;;-29.2;OP+151;;;;;134;1331+170;33;35.8;49;04
273;4C 55.27;UMA;;LB 685;LB 685;16.00;13;34.193;+55;1.417;QSO;6.9;3337;1.250;Q;16.0;;-28.8;OP+554;;;;;135;1332+552;34;11.6;01;25
274;PB 4007;COM;;PG 1333+176;PG 1333+176;16.23;13;36.032;+17;25.233;QSO;4.5;1763;0.554;Q;15.6;;-26.5;;;;;;136;1333+176;36;01.9;25;14
275;IRAS 13349+2438;BOO;;;;15.00;13;37.313;+24;23.067;QSO;1.3;405;0.107;Q;;;-24.1;;;;;;;1334+246;37;18.8;23;04
276;PG 1338+416;CVN;;;;16.35;13;41.013;+41;23.233;QSO;6.8;3245;1.204;Q;16.1;;-28.3;;;;;;137;1338+416;41;00.8;23;14
277;TON 730;BOO;;;;15.91;13;43.943;+25;38.867;AGN;1.0;333;0.087;Q;15.9;;-22.1;;;;;;138;1341+258;43;56.6;38;52
278;Q 1347-0051;VIR;;;;16.29;13;49.807;-01;6.367;QSO;4.8;1882;0.600;Q;;;-26.6;;;;;;;1347-008;49;48.4;06;22
279;UM 617;VIR;;PGC 49219;PGC 49219;16.00;13;51.842;-00;7.667;QSO;7.3;3677;1.426;Q;;;-29.1;;;;;;;1349+001;51;50.5;07;40
280;PG 1351+640;DRA;;PGC 49340;PGC 49340;14.28;13;53.262;+63;45.767;QSO;1.0;336;0.088;Q;16.8;;-24.1;;;;;;139;1351+640;53;15.7;45;46
281;CSO 1022;CVN;;;;16.00;13;53.433;+36;20.817;QSO;2.8;995;0.284;Q;;;-25.3;;;;;;;1351+365;53;26.0;20;49
282;MK 662;BOO;;PGC 49396;PGC 49396;15.37;13;54.107;+23;25.817;AGN;0.7;214;0.055;Q;15.9;;-21.6;;;;;;140;1351+236;54;06.4;25;49
283;PB 4142;BOO;;PG 1352+183;PG 1352+183;15.87;13;54.593;+18;5.300;QSO;1.7;563;0.152;Q;15.7;;-24.0;1E 1352+183;;;;;141;1352+183;54;35.6;05;18
284;PG 1352+011;VIR;;;;16.20;13;54.978;+00;52.167;QSO;6.6;3076;1.121;Q;16.0;;-28.3;;;;;;142;1352+011;54;58.7;52;10
285;PG 1354+213;BOO;;;;17.07;13;56.547;+21;3.850;QSO;3.0;1044;0.300;Q;15.9;;-24.3;;;;;;143;1354+213;56;32.8;03;51
286;4C 19.44;BOO;;PKS 1354+195;PKS 1354+195;16.03;13;57.075;+19;19.100;QSO;5.3;2179;0.719;Q;15.9;16.4 v;-27.0;OP+191;DA 354         VR 19.13.06;;;;144;1354+195;57;04.5;19;06
287;4C 58.29;UMA;;OP+594;OP+594;17.37;13;58.293;+57;52.083;QSO;7.2;3580;1.375;Q;16.0;;-27.7;;;;;;145;1356+581;58;17.6;52;05
288;PG 1358+043;VIR;;;;16.31;14;0.532;+04;4.967;QSO;3.8;1418;0.427;Q;16.3;;-25.8;;;;;;146;1358+043;00;31.9;04;58
289;UM 627;VIR;;PGC 49910;PGC 49910;16.00;14;1.180;-00;13.067;QSO;8.0;4457;1.865;Q;;;-29.7;;;;;;;1358+000;01;10.8;13;04
290;4C 16.39;BOO;;MC 1400+162;MC 1400+162;16.74;14;2.742;+15;59.950;BL;2.5;872;0.245;Q;16.5;;-23.7;OQ+100;;;;;147;1400+162;02;44.5;59;57
291;CSO 409;CVN;;IRAS 1402+43;IRAS 1402+43;16.50;14;4.647;+43;27.133;QSO;3.1;1105;0.320;Q;;;-25.0;6;;;;;;1402+436;04;38.8;27;08
292;RX J14050+4707;CVN;;NPM1G +47.02;NPM1G +47.02;16.50;14;5.045;+47;7.783;QSO;1.7;560;0.151;Q;16.7;;-23.3;70;;;;;;1403+473;05;02.7;07;47
293;TON 182;BOO;;PG 1402+261;PG 1402+261;15.54;14;5.270;+25;55.567;QSO;1.8;604;0.164;Q;15.6;;-24.5;PGC 50237;;;;;148;1402+261;05;16.2;55;34
294;PG 1404+226;BOO;;;;15.82;14;6.365;+22;23.783;QSO;1.2;373;0.098;Q;15.8;;-23.1;;;;;;149;1404+226;06;21.9;23;47
295;Q 1404-0455;VIR;;NPM1G -04.04;NPM1G -04.04;15.79;14;7.513;-05;10.167;QSO;3.5;1283;0.380;Q;16.5;;-26.1;78;;;;;;1404-049;07;30.8;10;10
296;HE 1405-1545;VIR;;;;16.50;14;8.410;-15;59.467;QSO;2.1;706;0.194;Q;;;-23.9;;;;;;;1405-157;08;24.6;59;28
297;HE 1405-1722;VIR;;;;16.00;14;8.558;-17;37.183;QSO;5.0;2036;0.661;Q;;;-27.1;;;;;;;1405-173;08;33.5;37;11
298;PG 1407+265;BOO;;;;15.74;14;9.398;+26;18.350;QSO;6.1;2689;0.940;Q;15.7;;-28.0;;;;;;150;1407+265;09;23.9;18;21
299;PB 1732;BOO;;PG 1411+442;PG 1411+442;14.99;14;13.805;+44;0.233;QSO;1.1;340;0.089;Q;15.0;;-23.7;PGC 50824;;;;;151;1411+442;13;48.3;00;14
300;CSO 617;BOO;;;;16.40;14;13.992;+48;51.350;QSO;6.0;2640;0.918;Q;;;-27.6;;;;;;;1412+490;13;59.5;51;21
301;MS 14154+5640;UMA;;;;16.32;14;17.005;+56;25.983;QSO;1.7;556;0.150;Q;;;-23.5;;;;;;;1415+566;17;00.3;25;59
302;PG 1415+451;BOO;;PGC 51016;PGC 51016;15.74;14;17.013;+44;56.100;QSO;1.3;430;0.114;Q;15.8;;-23.5;;;;;;152;1415+451;17;00.8;56;06
303;1E 1415+259;BOO;;2E 1415+2557;2E 1415+2557;16.00;14;17.943;+25;43.417;BL;2.5;846;0.237;Q;;;-24.8;;;;;;;1415+259;17;56.6;43;25
304;OQ+125;BOO;;MC 1415+172;MC 1415+172;17.46;14;18.063;+17;3.417;QSO;5.7;2420;0.821;Q;16.5;;-25.8;;;;;;153;1415+172;18;03.8;03;25
305;PG 1416-129;VIR;;PGC 51142;PGC 51142;16.10;14;19.063;-13;10.750;QSO;1.5;483;0.129;Q;15.4;;-23.0;;;;;;154;1416-129;19;03.8;10;45
306;OQ+530;BOO;;GC 1418+546;GC 1418+546;15.65;14;19.777;+54;23.233;BL;1.7;563;0.152;Q;15.0;v;-23.7;;;;;;155;1418+546;19;46.6;23;14
