0;;;6;21;30;50;0;-1;50;0;MW
0;;;6;21;30;55;0;-1;50;0;MW
0;;;6;21;30;60;0;-1;50;0;MW
0;;;6;22;0;55;0;-1;50;0;MW
0;;;6;22;0;65;0;-1;50;0;MW
0;;;6;22;30;60;0;-1;50;0;MW
0;;;6;23;0;60;0;-1;50;0;MW
0;;;6;23;0;65;0;-1;50;0;MW
0;;;6;0;0;60;0;-1;50;0;MW
0;;;6;0;0;65;0;-1;50;0;MW
0;;;6;1;0;60;0;-1;50;0;MW
0;;;6;1;30;60;0;-1;50;0;MW
0;;;6;2;0;60;0;-1;50;0;MW
0;;;6;2;30;55;0;-1;50;0;MW
0;;;6;3;0;55;0;-1;50;0;MW
0;;;6;3;0;60;0;-1;50;0;MW
0;;;6;3;0;55;0;-1;50;0;MW
0;;;6;3;30;55;0;-1;50;0;MW
0;;;6;4;0;55;0;-1;50;0;MW
0;;;6;4;30;55;0;-1;50;0;MW
0;;;6;5;0;55;0;-1;50;0;MW
0;;;6;5;0;50;0;-1;50;0;MW
0;;;6;5;0;45;0;-1;50;0;MW
0;;;6;5;0;40;0;-1;50;0;MW
0;;;6;5;30;45;0;-1;50;0;MW
0;;;6;5;30;45;0;-1;50;0;MW
0;;;6;5;30;40;0;-1;50;0;MW
0;;;6;6;0;35;0;-1;50;0;MW
0;;;6;6;0;40;0;-1;50;0;MW
0;;;6;6;0;45;0;-1;50;0;MW
0;;;6;6;0;50;0;-1;50;0;MW
0;;;6;6;15;40;0;-1;50;0;MW
0;;;6;6;30;40;0;-1;50;0;MW
0;;;6;6;30;35;0;-1;50;0;MW
0;;;6;6;30;30;0;-1;50;0;MW
0;;;6;6;30;25;0;-1;50;0;MW
0;;;6;6;30;20;0;-1;50;0;MW
0;;;6;6;30;15;0;-1;50;0;MW
0;;;6;6;30;10;0;-1;50;0;MW
0;;;6;6;30;5;0;-1;50;0;MW
0;;;6;6;45;0;0;-1;50;0;MW
0;;;6;6;45;5;0;-1;50;0;MW
0;;;6;6;45;15;0;-1;50;0;MW
0;;;6;6;45;20;0;-1;50;0;MW
0;;;6;6;45;25;0;-1;50;0;MW
0;;;6;6;45;30;0;-1;50;0;MW
0;;;6;6;45;30;0;-1;50;0;MW
0;;;6;6;45;35;0;-1;50;0;MW
0;;;6;7;0;35;0;-1;50;0;MW
0;;;6;7;0;30;0;-1;50;0;MW
0;;;6;7;0;25;0;-1;50;0;MW
0;;;6;7;0;20;0;-1;50;0;MW
0;;;6;7;0;15;0;-1;50;0;MW
0;;;6;7;0;10;0;-1;50;0;MW
0;;;6;7;0;5;0;-1;50;0;MW
0;;;6;7;0;0;0;-1;50;0;MW
0;;;6;7;0;-5;0;-1;50;0;MW
0;;;6;7;0;-10;0;-1;50;0;MW
0;;;6;7;15;10;0;-1;50;0;MW
0;;;6;7;15;5;0;-1;50;0;MW
0;;;6;7;15;0;0;-1;50;0;MW
0;;;6;7;15;-15;0;-1;50;0;MW
0;;;6;7;30;20;0;-1;50;0;MW
0;;;6;7;30;-5;0;-1;50;0;MW
0;;;6;7;30;-10;0;-1;50;0;MW
0;;;6;7;30;-15;0;-1;50;0;MW
0;;;6;7;30;-20;0;-1;50;0;MW
0;;;6;7;30;-25;0;-1;50;0;MW
0;;;6;7;30;-30;0;-1;50;0;MW
0;;;6;7;30;-35;0;-1;50;0;MW
0;;;6;7;45;20;0;-1;50;0;MW
0;;;6;7;45;15;0;-1;50;0;MW
0;;;6;7;45;5;0;-1;50;0;MW
0;;;6;7;45;-10;0;-1;50;0;MW
0;;;6;8;0;-15;0;-1;50;0;MW
0;;;6;8;0;-20;0;-1;50;0;MW
0;;;6;8;0;-25;0;-1;50;0;MW
0;;;6;8;0;-30;0;-1;50;0;MW
0;;;6;8;0;-45;0;-1;50;0;MW
0;;;6;8;15;-25;0;-1;50;0;MW
0;;;6;8;15;-30;0;-1;50;0;MW
0;;;6;8;30;-30;0;-1;50;0;MW
0;;;6;8;30;-40;0;-1;50;0;MW
0;;;6;9;0;-45;0;-1;50;0;MW
0;;;6;9;0;-50;0;-1;50;0;MW
0;;;6;9;0;-55;0;-1;50;0;MW
0;;;6;9;0;-60;0;-1;50;0;MW
0;;;6;9;30;-60;0;-1;50;0;MW
0;;;6;10;0;-65;0;-1;50;0;MW
0;;;6;10;30;-65;0;-1;50;0;MW
0;;;6;10;30;-70;0;-1;50;0;MW
0;;;6;17;48;-6;3;-1;50;0;MW
0;;;6;17;55;-2;42;-1;50;0;MW
0;;;6;17;58;-1;47;-1;50;0;MW
0;;;6;18;5;0;-50;-1;50;0;MW
0;;;6;18;11;1;8;-1;50;0;MW
0;;;6;18;34;9;27;-1;50;0;MW
0;;;6;17;50;-8;40;-1;50;0;MW
0;;;6;18;30;3;50;-1;50;0;MW
0;;;6;19;2;13;50;-1;50;0;MW
0;;;6;18;52;11;29;-1;50;0;MW
0;;;6;18;24;5;35;-1;50;0;MW
0;;;6;17;0;-38;7;-1;50;0;MW
0;;;6;17;0;-35;57;-1;50;0;MW
0;;;6;17;8;-35;7;-1;50;0;MW
0;;;6;17;1;-34;44;-1;50;0;MW
0;;;6;17;19;-35;20;-1;50;0;MW
0;;;6;17;32;-35;17;-1;50;0;MW
0;;;6;17;42;-35;1;-1;50;0;MW
0;;;6;17;53;-34;55;-1;50;0;MW
0;;;6;17;50;-25;22;-1;50;0;MW
0;;;6;16;12;-50;45;-1;50;0;MW
0;;;6;16;30;-53;0;-1;50;0;MW
0;;;6;16;46;-54;23;-1;50;0;MW
0;;;6;17;35;-55;13;-1;50;0;MW
0;;;6;16;16;-61;24;-1;50;0;MW
0;;;6;15;37;-57;17;-1;50;0;MW
0;;;6;14;16;-57;0;-1;50;0;MW
0;;;6;13;31;-61;21;-1;50;0;MW
0;;;6;13;29;-58;39;-1;50;0;MW
0;;;6;12;34;-60;35;-1;50;0;MW
0;;;6;12;41;-58;42;-1;50;0;MW
0;;;6;11;22;-64;21;-1;50;0;MW
0;;;6;10;18;-60;28;-1;50;0;MW
0;;;6;9;33;-62;52;-1;50;0;MW
0;;;6;11;16;-69;44;-1;50;0;MW
0;;;6;10;10;-67;8;-1;50;0;MW
0;;;6;8;20;-51;18;-1;50;0;MW
0;;;6;7;40;-40;47;-1;50;0;MW
0;;;6;8;0;-38;9;-1;50;0;MW
0;;;6;8;18;-35;34;-1;50;0;MW
0;;;6;9;22;-57;2;-1;50;0;MW
0;;;6;11;31;-60;48;-1;50;0;MW
0;;;6;16;20;-45;12;-1;50;0;MW
0;;;6;16;40;-64;47;-1;50;0;MW
0;;;6;8;32;-56;18;-1;50;0;MW
0;;;6;8;31;-46;6;-1;50;0;MW
0;;;6;12;28;-66;29;-1;50;0;MW
0;;;6;9;53;-59;25;-1;50;0;MW
0;;;6;17;8;-55;43;-1;50;0;MW
0;;;6;17;9;-53;4;-1;50;0;MW
0;;;6;16;45;-48;46;-1;50;0;MW
0;;;6;16;29;-46;58;-1;50;0;MW
0;;;6;15;38;-53;46;-1;50;0;MW
0;;;6;16;32;-42;15;-1;50;0;MW
0;;;6;10;39;-59;52;-1;50;0;MW
0;;;6;8;52;-48;4;-1;50;0;MW
0;;;6;8;34;-42;53;-1;50;0;MW
0;;;6;8;49;-57;58;-1;50;0;MW
0;;;6;8;27;-53;27;-1;50;0;MW
0;;;6;8;23;-48;30;-1;50;0;MW
0;;;6;16;47;-43;53;-1;50;0;MW
0;;;6;7;50;-43;0;-1;50;0;MW
0;;;6;7;40;-38;2;-1;50;0;MW
0;;;6;8;23;-38;10;-1;50;0;MW
0;;;6;7;57;-33;2;-1;50;0;MW
0;;;6;8;10;-33;8;-1;50;0;MW
0;;;6;8;28;-33;12;-1;50;0;MW
0;;;6;8;16;-46;43;-1;50;0;MW
0;;;6;7;19;-32;35;-1;50;0;MW
0;;;6;14;32;-63;57;-1;50;0;MW
0;;;6;14;34;-60;12;-1;50;0;MW
0;;;6;14;45;-55;8;-1;50;0;MW
0;;;6;15;24;-62;49;-1;50;0;MW
0;;;6;15;23;-59;55;-1;50;0;MW
0;;;6;15;16;-55;24;-1;50;0;MW
0;;;6;16;31;-56;20;-1;50;0;MW
0;;;6;16;4;-52;25;-1;50;0;MW
0;;;6;16;11;-47;40;-1;50;0;MW
0;;;6;17;1;-41;26;-1;50;0;MW
0;;;6;16;21;-37;17;-1;50;0;MW
0;;;6;16;50;-32;22;-1;50;0;MW
0;;;6;16;21;-32;37;-1;50;0;MW
0;;;6;17;21;-26;51;-1;50;0;MW
0;;;6;18;10;-22;1;-1;50;0;MW
0;;;6;18;36;-22;51;-1;50;0;MW
0;;;6;18;34;-32;33;-1;50;0;MW
0;;;6;18;34;-37;23;-1;50;0;MW
0;;;6;18;8;-47;10;-1;50;0;MW
0;;;6;17;41;-52;23;-1;50;0;MW
0;;;6;17;12;-57;31;-1;50;0;MW
0;;;6;16;48;-61;54;-1;50;0;MW
0;;;6;16;14;-66;33;-1;50;0;MW
0;;;6;15;28;-69;8;-1;50;0;MW
0;;;6;14;29;-69;52;-1;50;0;MW
0;;;6;22;0;55;0;-1;50;0;MW
0;;;6;21;52;55;17;-1;50;0;MW
0;;;6;21;57;53;43;-1;50;0;MW
0;;;6;21;47;54;16;-1;50;0;MW
0;;;6;22;5;53;1;-1;50;0;MW
0;;;6;21;52;54;40;-1;50;0;MW
0;;;6;21;54;54;40;-1;50;0;MW
0;;;6;21;59;54;20;-1;50;0;MW
0;;;6;21;44;55;18;-1;50;0;MW
0;;;6;7;16;22;29;-1;50;0;MW
0;;;6;7;20;14;44;-1;50;0;MW
0;;;6;7;36;9;13;-1;50;0;MW
0;;;6;7;35;0;-16;-1;50;0;MW
0;;;6;7;12;-5;29;-1;50;0;MW
0;;;6;7;13;-10;13;-1;50;0;MW
0;;;6;7;6;-12;58;-1;50;0;MW
0;;;6;7;17;-18;32;-1;50;0;MW
0;;;6;7;37;-21;41;-1;50;0;MW
0;;;6;7;30;-27;30;-1;50;0;MW
0;;;6;7;23;-27;54;-1;50;0;MW
0;;;6;8;3;-22;51;-1;50;0;MW
0;;;6;8;15;-28;24;-1;50;0;MW
0;;;6;7;46;-14;1;-1;50;0;MW
0;;;6;7;34;-8;9;-1;50;0;MW
0;;;6;5;31;50;24;-1;50;0;MW
0;;;6;4;45;48;52;-1;50;0;MW
0;;;6;4;40;51;7;-1;50;0;MW
0;;;6;4;17;52;21;-1;50;0;MW
0;;;6;5;44;37;48;-1;50;0;MW
0;;;6;6;16;33;22;-1;50;0;MW
0;;;6;6;20;42;37;-1;50;0;MW
0;;;6;6;45;37;58;-1;50;0;MW
0;;;6;7;12;27;1;-1;50;0;MW
0;;;6;1;11;63;25;-1;50;0;MW
0;;;6;2;26;61;44;-1;50;0;MW
0;;;6;2;2;56;52;-1;50;0;MW
0;;;6;3;43;57;45;-1;50;0;MW
0;;;6;23;38;59;6;-1;50;0;MW
0;;;6;23;31;64;59;-1;50;0;MW
0;;;6;20;18;30;20;-1;50;0;MW
0;;;6;19;45;18;53;-1;50;0;MW
0;;;6;5;31;48;20;-1;50;0;MW
0;;;6;5;7;41;40;-1;50;0;MW
0;;;6;6;4;47;20;-1;50;0;MW
0;;;6;5;39;41;32;-1;50;0;MW
0;;;6;0;30;62;29;-1;50;0;MW
0;;;6;23;57;62;29;-1;50;0;MW
0;;;6;22;20;62;50;-1;50;0;MW
0;;;6;21;54;62;25;-1;50;0;MW
0;;;6;21;29;62;20;-1;50;0;MW
0;;;6;22;15;57;42;-1;50;0;MW
0;;;6;21;53;57;48;-1;50;0;MW
0;;;6;21;30;57;54;-1;50;0;MW
0;;;6;21;50;50;59;-1;50;0;MW
0;;;6;21;27;52;36;-1;50;0;MW
0;;;6;21;12;47;37;-1;50;0;MW
0;;;6;21;9;46;38;-1;50;0;MW
0;Schwanenloch;Cygnus Hole;7;20;30;37;0;-1;10;0;MW
0;;;7;20;20;35;0;-1;10;0;MW
0;;;7;19;20;15;0;-1;10;0;MW
0;;;7;20;29;36;56;-1;10;0;MW
0;;;7;20;27;36;55;-1;10;0;MW
0;;;7;20;26;35;52;-1;10;0;MW
0;;;7;20;25;35;45;-1;10;0;MW
0;;;7;19;48;27;10;-1;10;0;MW
0;;;7;19;45;26;47;-1;10;0;MW
0;;;7;19;46;25;51;-1;10;0;MW
0;;;7;19;52;25;36;-1;10;0;MW
0;;;7;19;54;26;21;-1;10;0;MW
0;;;7;19;55;27;34;-1;10;0;MW
0;;;7;20;0;29;42;-1;10;0;MW
0;;;7;20;4;30;53;-1;10;0;MW
0;;;7;20;8;32;24;-1;10;0;MW
0;;;7;20;13;32;31;-1;10;0;MW
0;;;7;20;14;34;16;-1;10;0;MW
0;;;7;20;28;36;43;-1;10;0;MW
0;;;7;20;26;35;30;-1;10;0;MW
0;;;7;20;21;35;57;-1;10;0;MW
0;;;7;20;17;34;30;-1;10;0;MW
0;;;7;20;23;34;27;-1;10;0;MW
0;;;7;20;14;34;34;-1;10;0;MW
0;;;7;20;13;33;8;-1;10;0;MW
0;;;7;20;14;32;35;-1;10;0;MW
0;;;7;20;9;32;48;-1;10;0;MW
0;;;7;20;11;31;42;-1;10;0;MW
0;;;7;20;2;30;17;-1;10;0;MW
0;;;7;19;56;29;11;-1;10;0;MW
0;;;7;19;55;29;15;-1;10;0;MW
0;;;7;19;52;28;12;-1;10;0;MW
0;;;7;19;55;27;15;-1;10;0;MW
0;;;7;19;57;26;27;-1;10;0;MW
0;;;7;19;53;26;48;-1;10;0;MW
0;;;7;19;49;26;27;-1;10;0;MW
0;;;7;20;0;28;54;-1;10;0;MW
0;;;7;20;6;31;30;-1;10;0;MW
0;;;7;20;10;32;3;-1;10;0;MW
0;;;7;20;26;36;31;-1;10;0;MW
0;;;7;20;26;36;19;-1;10;0;MW
0;;;7;20;22;35;44;-1;10;0;MW
0;;;7;20;19;34;17;-1;10;0;MW
0;;;7;20;21;33;51;-1;10;0;MW
0;;;7;20;16;34;16;-1;10;0;MW
0;;;7;20;13;32;59;-1;10;0;MW
0;;;7;20;4;32;9;-1;10;0;MW
0;;;7;20;11;31;21;-1;10;0;MW
0;;;7;20;12;31;28;-1;10;0;MW
0;;;7;20;3;30;14;-1;10;0;MW
0;;;7;19;56;29;56;-1;10;0;MW
0;;;7;19;56;29;4;-1;10;0;MW
0;;;7;19;58;28;28;-1;10;0;MW
0;;;7;19;57;27;40;-1;10;0;MW
0;;;7;19;57;26;32;-1;10;0;MW
0;;;7;19;54;27;0;-1;10;0;MW
0;;;7;19;50;27;43;-1;10;0;MW
0;;;7;19;45;26;33;-1;10;0;MW
0;;;7;19;48;26;18;-1;10;0;MW
0;;;7;19;51;26;19;-1;10;0;MW
0;;;7;19;55;25;36;-1;10;0;MW
0;;;7;19;48;25;26;-1;10;0;MW
0;;;7;19;44;26;24;-1;10;0;MW
0;;;7;19;46;25;49;-1;10;0;MW
0;;;7;19;48;26;34;-1;10;0;MW
0;;;7;19;47;27;30;-1;10;0;MW
0;;;7;19;53;28;36;-1;10;0;MW
0;;;7;19;59;28;23;-1;10;0;MW
0;;;7;20;1;29;47;-1;10;0;MW
0;;;7;20;3;30;54;-1;10;0;MW
0;;;7;20;8;32;31;-1;10;0;MW
0;;;7;20;14;32;26;-1;10;0;MW
0;;;7;20;16;33;48;-1;10;0;MW
0;;;7;20;18;35;2;-1;10;0;MW
0;;;7;20;23;34;31;-1;10;0;MW
0;;;7;20;24;35;34;-1;10;0;MW
0;;;7;20;24;36;30;-1;10;0;MW
0;;;7;20;28;36;59;-1;10;0;MW
0;;;7;20;31;37;28;-1;10;0;MW
0;;;7;19;41;27;0;-1;10;0;MW
0;;;7;19;43;26;17;-1;10;0;MW
0;;;7;19;44;25;31;-1;10;0;MW
0;;;7;19;50;25;6;-1;10;0;MW
0;;;7;20;15;33;6;-1;10;0;MW
0;;;7;20;3;31;48;-1;10;0;MW
0;;;7;20;2;31;18;-1;10;0;MW
0;;;7;20;1;30;56;-1;10;0;MW
0;;;7;19;59;30;31;-1;10;0;MW
0;;;7;20;14;33;17;-1;10;0;MW
0;;;7;20;19;35;44;-1;10;0;MW
0;;;7;20;15;34;57;-1;10;0;MW
0;;;7;20;23;35;7;-1;10;0;MW
0;;;7;20;8;31;31;-1;10;0;MW
0;;;7;20;11;32;2;-1;10;0;MW
0;Schlangen Loch;Serpens Hole;7;19;17;13;28;-1;10;0;MW
0;;;7;19;13;13;47;-1;10;0;MW
0;;;7;19;10;9;28;-1;10;0;MW
0;;;7;19;4;9;43;-1;10;0;MW
0;;;7;19;2;9;49;-1;10;0;MW
0;;;7;19;4;8;14;-1;10;0;MW
0;;;7;19;6;8;4;-1;10;0;MW
0;;;7;19;7;7;58;-1;10;0;MW
0;;;7;19;6;7;0;-1;10;0;MW
0;;;7;19;1;5;1;-1;10;0;MW
0;;;7;18;59;5;47;-1;10;0;MW
0;;;7;18;56;6;23;-1;10;0;MW
0;;;7;18;52;7;42;-1;10;0;MW
0;;;7;18;47;5;52;-1;10;0;MW
0;;;7;18;48;5;37;-1;10;0;MW
0;;;7;18;59;4;42;-1;10;0;MW
0;;;7;19;4;5;25;-1;10;0;MW
0;;;7;19;1;3;56;-1;10;0;MW
0;;;7;18;53;1;54;-1;10;0;MW
0;;;7;18;52;3;14;-1;10;0;MW
0;;;7;18;47;3;45;-1;10;0;MW
0;;;7;18;42;4;27;-1;10;0;MW
0;;;7;18;40;4;34;-1;10;0;MW
0;;;7;18;47;1;50;-1;10;0;MW
0;;;7;18;47;1;38;-1;10;0;MW
0;;;7;18;40;2;37;-1;10;0;MW
0;;;7;18;33;4;29;-1;10;0;MW
0;;;7;18;30;5;2;-1;10;0;MW
0;;;7;18;30;3;34;-1;10;0;MW
0;;;7;18;34;2;30;-1;10;0;MW
0;;;7;18;37;2;11;-1;10;0;MW
0;;;7;18;43;0;48;-1;10;0;MW
0;;;7;18;47;1;23;-1;10;0;MW
0;;;7;18;44;0;-31;-1;10;0;MW
0;;;7;18;38;0;-38;-1;10;0;MW
0;;;7;18;35;-2;50;-1;10;0;MW
0;;;7;18;30;0;9;-1;10;0;MW
0;;;7;18;12;-2;20;-1;10;0;MW
0;;;7;18;15;-3;2;-1;10;0;MW
0;;;7;18;19;-5;17;-1;10;0;MW
0;;;7;18;6;-3;42;-1;10;0;MW
0;;;7;18;2;-2;9;-1;10;0;MW
0;;;7;18;2;-4;42;-1;10;0;MW
0;;;7;18;1;0;-51;-1;10;0;MW
0;;;7;18;9;0;16;-1;10;0;MW
0;;;7;18;9;0;42;-1;10;0;MW
0;;;7;18;20;-5;18;-1;10;0;MW
0;;;7;18;24;-5;39;-1;10;0;MW
0;;;7;18;12;-11;1;-1;10;0;MW
0;;;7;17;53;-3;18;-1;10;0;MW
0;;;7;17;53;-2;2;-1;10;0;MW
0;;;7;17;46;-3;4;-1;10;0;MW
0;;;7;17;40;-3;56;-1;10;0;MW
0;;;7;17;42;-4;34;-1;10;0;MW
0;;;7;18;8;-12;14;-1;10;0;MW
0;;;7;18;9;-14;22;-1;10;0;MW
0;;;7;18;5;-13;15;-1;10;0;MW
0;;;7;18;5;-11;58;-1;10;0;MW
0;;;7;18;53;10;26;-1;10;0;MW
0;;;7;18;20;0;32;-1;10;0;MW
0;;;7;18;21;2;14;-1;10;0;MW
0;;;7;18;24;1;6;-1;10;0;MW
0;;;7;18;21;0;-19;-1;10;0;MW
0;;;7;18;20;0;-42;-1;10;0;MW
0;;;7;18;24;-1;41;-1;10;0;MW
0;;;7;18;26;-2;48;-1;10;0;MW
0;;;7;18;20;0;-30;-1;10;0;MW
0;;;7;18;17;0;0;-1;10;0;MW
0;;;7;18;5;-15;7;-1;10;0;MW
0;;;7;17;37;-6;6;-1;10;0;MW
0;;;7;18;38;6;48;-1;10;0;MW
0;;;7;18;42;7;16;-1;10;0;MW
0;;;7;18;43;8;19;-1;10;0;MW
0;;;7;18;44;8;53;-1;10;0;MW
0;;;7;18;45;9;16;-1;10;0;MW
0;;;7;18;44;8;3;-1;10;0;MW
0;;;7;18;39;7;11;-1;10;0;MW
0;;;7;19;1;12;27;-1;10;0;MW
0;;;7;19;5;12;23;-1;10;0;MW
0;;;7;19;9;12;16;-1;10;0;MW
0;;;7;19;11;12;8;-1;10;0;MW
0;;;7;19;14;11;47;-1;10;0;MW
0;;;7;19;16;11;38;-1;10;0;MW
0;;;7;19;0;13;3;-1;10;0;MW
0;;;7;18;13;-8;10;-1;10;0;MW
0;;;7;18;17;-7;27;-1;10;0;MW
0;;;7;18;17;-8;29;-1;10;0;MW
0;;;7;18;21;-7;22;-1;10;0;MW
0;;;7;18;18;-9;3;-1;10;0;MW
0;;;7;18;11;-4;49;-1;10;0;MW
0;;;7;18;10;-5;32;-1;10;0;MW
0;;;7;18;6;-6;40;-1;10;0;MW
0;;;7;18;4;-6;26;-1;10;0;MW
0;;;7;18;5;-8;28;-1;10;0;MW
0;;;7;19;57;29;19;-1;10;0;MW
0;;;7;18;9;-15;15;-1;10;0;MW
0;;;7;18;47;4;38;-1;30;0;MW
0;;;7;18;39;2;43;-1;30;0;MW
0;;;7;18;31;0;45;-1;30;0;MW
0;;;7;18;35;1;32;-1;30;0;MW
0;;;7;18;23;-1;14;-1;30;0;MW
0;;;7;18;21;-1;13;-1;30;0;MW
0;;;7;18;15;-3;5;-1;30;0;MW
0;;;7;18;14;-2;14;-1;30;0;MW
0;;;7;18;18;-4;36;-1;30;0;MW
0;;;7;18;29;0;35;-1;30;0;MW
0;;;7;18;34;1;33;-1;30;0;MW
0;;;7;17;58;0;-8;-1;10;0;MW
0;;;7;17;58;0;-21;-1;10;0;MW
0;;;7;17;53;-1;54;-1;10;0;MW
0;;;7;17;50;-1;56;-1;10;0;MW
0;;;7;17;56;-2;30;-1;10;0;MW
0;;;7;17;50;-2;35;-1;10;0;MW
0;;;7;17;45;-2;53;-1;10;0;MW
0;;;7;17;44;-3;32;-1;10;0;MW
0;;;7;17;40;-3;51;-1;10;0;MW
0;;;7;17;40;-4;16;-1;10;0;MW
0;;;7;17;39;-4;55;-1;10;0;MW
0;;;7;19;11;11;28;-1;10;0;MW
0;;;7;19;11;12;33;-1;10;0;MW
